Order	Lambda	Cal	Bkgrnd
	(um)	(DN/s/col)	(DN/s/pix)
7	0.9641715	414.06	0.109
7	0.9640478	393.12	0.115
7	0.9639241	329.08	0.111
7	0.9638004	356.37	0.121
7	0.9636767	429.23	0.129
7	0.9635536	451.26	0.129
7	0.9634299	446.23	0.119
7	0.9633061	448.24	0.171
7	0.9631824	438.04	0.173
7	0.9630587	434.48	0.161
7	0.962935	409.83	0.151
7	0.9628113	371.5	0.113
7	0.9626876	389.51	0.16
7	0.9625638	410.96	0.146
7	0.9624401	361.05	0.382
7	0.9623169	340.24	0.626
7	0.9621932	369.29	0.482
7	0.9620694	404.85	0.165
7	0.9619457	418.58	0.11
7	0.9618219	418.34	0.138
7	0.9616982	377.35	0.129
7	0.9615744	420.92	0.134
7	0.9614506	453.69	0.119
7	0.9613269	437.76	0.13
7	0.9612037	397.09	0.182
7	0.96108	416.23	0.493
7	0.9609562	412.07	0.546
7	0.9608324	379.25	0.265
7	0.9607086	333.24	0.131
7	0.9605849	387	0.124
7	0.9604611	429.37	0.119
7	0.9603373	437.69	0.135
7	0.9602135	415.33	0.118
7	0.9600897	383.05	0.111
7	0.9599665	379.02	0.127
7	0.9598427	420.58	0.112
7	0.9597189	403.49	0.122
7	0.9595951	375.34	0.137
7	0.9594713	351.76	0.119
7	0.9593475	324.98	0.144
7	0.9592237	323.58	0.116
7	0.9590999	303.98	0.092
7	0.9589761	360.86	0.132
7	0.9588523	403.96	0.139
7	0.958729	424.22	0.13
7	0.9586052	439.54	0.15
7	0.9584814	410.63	0.087
7	0.9583575	311.91	0.11
7	0.9582337	284.36	0.106
7	0.9581099	355.15	0.139
7	0.9579861	413.91	0.14
7	0.9578622	409.14	0.143
7	0.9577384	424.95	0.126
7	0.9576151	429.28	0.138
7	0.9574912	416.12	0.173
7	0.9573674	358.86	0.16
7	0.9572435	342.26	0.174
7	0.9571197	355.45	0.619
7	0.9569958	345.47	1.605
7	0.956872	294.15	1.297
7	0.9567481	281.17	0.277
7	0.9566243	295.41	0.112
7	0.9565004	314.56	0.122
7	0.956377	351.97	0.146
7	0.9562532	384.45	0.174
7	0.9561293	363.77	0.159
7	0.9560054	296.03	0.132
7	0.9558815	256.92	0.136
7	0.9557577	292.8	0.127
7	0.9556338	248.41	0.414
7	0.9555099	236.52	0.894
7	0.955386	312.28	0.768
7	0.9552627	309.59	0.181
7	0.9551387	285.87	0.118
7	0.9550148	268.09	0.126
7	0.954891	250.54	0.121
7	0.954767	214.36	0.131
7	0.9546431	173.28	0.113
7	0.9545192	212.43	0.116
7	0.9543954	283.61	0.114
7	0.9542714	288.82	0.132
7	0.9541475	319.63	0.132
7	0.9540241	322.75	0.205
7	0.9539002	308.58	0.2
7	0.9537762	282.26	0.186
7	0.9536523	331.19	0.172
7	0.9535284	341.5	0.148
7	0.9534045	370.51	0.134
7	0.9532806	370.43	0.172
7	0.9531566	328.51	0.166
7	0.9530327	290.72	0.144
7	0.9529092	347.35	0.141
7	0.9527853	366.53	0.124
7	0.9526613	332.23	0.15
7	0.9525374	320.17	0.137
7	0.9524134	251.73	0.165
7	0.9522895	325.48	0.653
7	0.9521655	329.02	0.974
7	0.9520416	316.34	0.712
7	0.9519176	275.26	0.151
7	0.9517941	335.73	0.125
7	0.9516702	401.14	0.138
7	0.9515462	396.08	0.136
7	0.9514222	426.78	0.127
7	0.9512982	429.32	0.102
7	0.9511743	442.61	0.131
7	0.9510503	449.27	0.16
7	0.9509263	446.43	0.132
7	0.9508023	431.87	0.143
7	0.9506783	432.07	0.406
7	0.9505548	434.05	1.123
7	0.9504309	329.81	0.967
7	0.9503068	191.18	0.277
7	0.9501829	267.83	0.123
7	0.9500589	350.33	0.119
7	0.9499348	329.75	0.133
7	0.9498109	366.84	0.123
7	0.9496868	305.09	0.117
7	0.9495628	245.72	0.116
7	0.9494393	385.94	0.126
7	0.9493153	458.36	0.162
7	0.9491913	466.3	0.166
7	0.9490672	463.14	0.146
7	0.9489433	433.52	0.124
7	0.9488192	425.72	0.146
7	0.9486952	440.23	0.144
7	0.9485711	435.11	0.133
7	0.9484471	299.08	0.129
7	0.9483235	203.56	0.127
7	0.9481995	284.26	0.146
7	0.9480755	423.57	0.713
7	0.9479514	460.92	2.004
7	0.9478274	397.6	1.716
7	0.9477034	336	0.362
7	0.9475793	384.12	0.141
7	0.9474552	459.94	0.117
7	0.9473312	452.48	0.127
7	0.9472076	371.39	0.125
7	0.9470835	326.92	0.132
7	0.9469595	399.17	0.126
7	0.9468354	432.79	0.131
7	0.9467114	420.36	0.124
7	0.9465873	446.28	0.118
7	0.9464632	417.38	0.143
7	0.9463391	272.11	0.159
7	0.946215	224.78	0.614
7	0.9460914	370.87	1.256
7	0.9459673	425.22	0.963
7	0.9458433	334.84	0.226
7	0.9457192	294.16	0.139
7	0.9455951	329.04	0.134
7	0.945471	443.2	0.135
7	0.9453469	462.21	0.157
7	0.9452228	419.16	0.163
7	0.9450987	434.33	0.203
7	0.944975	470.72	0.235
7	0.9448509	430.16	0.157
7	0.9447268	394.15	0.143
7	0.9446027	355.98	0.136
7	0.9444786	297.04	0.168
7	0.9443545	241.57	0.691
7	0.9442304	227.13	2.044
7	0.9441063	339.09	1.858
7	0.9439821	293.26	0.398
7	0.9438584	386.64	0.158
7	0.9437343	484.3	0.148
7	0.9436102	493.3	0.119
7	0.9434861	482.6	0.14
7	0.9433619	419.59	0.125
7	0.9432378	337.2	0.143
7	0.9431137	316.58	0.127
7	0.9429895	199.21	0.084
7	0.9428658	235.49	0.131
7	0.9427417	400.38	0.151
7	0.9426175	484.39	0.202
7	0.9424934	459.31	0.229
7	0.9423692	398.82	0.411
7	0.9422451	446.02	0.932
7	0.9421209	461.82	0.869
7	0.9419968	380.01	0.25
7	0.9418726	404.45	0.161
7	0.9417489	485.04	0.149
7	0.9416247	464.94	0.126
7	0.9415005	451.67	0.129
7	0.9413763	428.83	0.141
7	0.9412522	344.21	0.116
7	0.941128	385.09	0.137
7	0.9410038	447.76	0.129
7	0.9408796	441.24	0.132
7	0.9407555	452.96	0.153
7	0.9406317	444.45	0.238
7	0.9405075	446.03	0.513
7	0.9403833	430.84	0.56
7	0.9402591	428.17	0.263
7	0.9401349	394.41	0.129
7	0.9400107	443.69	0.167
7	0.9398865	495.26	0.178
7	0.9397624	486.52	0.155
7	0.9396381	468.24	0.137
7	0.9395143	480.4	0.151
7	0.9393901	469.3	0.134
7	0.9392659	483.84	0.123
7	0.9391417	505.01	0.117
7	0.9390175	421.74	0.154
7	0.9388933	286.59	0.154
7	0.938769	376.38	0.136
7	0.9386448	476.09	0.209
7	0.938521	445.32	0.224
7	0.9383968	326.46	0.188
7	0.9382725	249.01	0.095
7	0.9381483	339.03	0.143
7	0.9380241	328.7	0.373
7	0.9378998	329.46	2.69
7	0.9377756	436.44	3.282
7	0.9376513	456.97	1.493
7	0.9375271	433.61	0.423
7	0.9374033	296.73	0.153
7	0.937279	228.65	0.127
7	0.9371548	290.97	0.139
7	0.9370305	374.68	0.145
7	0.9369063	373.72	0.159
7	0.936782	307.74	0.138
7	0.9366577	354.77	0.109
7	0.9365335	453.72	0.148
7	0.9364096	475.71	0.155
7	0.9362854	453.56	0.155
7	0.9361611	377.58	0.134
7	0.9360368	204.65	0.114
7	0.9359125	255.7	0.106
7	0.9357883	381.08	0.123
7	0.935664	261.88	0.106
7	0.9355397	203.73	0.125
7	0.9354154	381.67	0.148
7	0.9352915	470.83	0.208
7	0.9351673	472.44	0.216
7	0.935043	484.69	0.22
7	0.9349186	434.59	0.163
7	0.9347944	291.37	0.105
7	0.9346701	176.31	0.122
7	0.9345458	139.96	0.106
7	0.9344215	234.08	0.125
7	0.9342976	396.83	0.126
7	0.9341732	345.64	0.258
7	0.934049	302.01	0.488
7	0.9339246	368.03	0.444
7	0.9338003	354.03	0.151
7	0.933676	283.77	0.133
7	0.9335517	268.05	0.122
7	0.9334274	384.73	0.209
7	0.9333034	409.72	0.235
7	0.9331791	454.36	0.179
7	0.9330548	427.92	0.14
7	0.9329305	383.07	0.133
7	0.9328061	341.67	0.2
7	0.9326818	247.63	1.07
7	0.9325575	309.59	1.408
7	0.9324331	378.92	0.689
7	0.9323088	444.75	0.19
7	0.9321848	412.39	0.178
7	0.9320605	366.18	0.295
7	0.9319361	322.63	0.274
7	0.9318117	224.88	0.201
7	0.9316874	353.57	0.985
7	0.9315631	466.13	1.933
7	0.9314387	475.52	1.602
7	0.9313143	450.07	0.508
7	0.9311904	372.43	0.493
7	0.931066	322.97	0.932
7	0.9309416	390.33	1.341
7	0.9308173	479.76	1.095
7	0.9306929	468.96	0.434
7	0.9305686	430.99	0.148
7	0.9304442	451.79	0.112
7	0.9303198	404.72	0.128
7	0.9301958	412.01	0.125
7	0.9300714	455.73	0.124
7	0.929947	430.22	0.126
7	0.9298227	457.55	0.139
7	0.9296983	432.58	0.151
7	0.9295739	449.84	0.18
7	0.9294495	465.95	0.155
7	0.9293251	470.31	0.134
7	0.9292011	479.8	0.135
7	0.9290767	480.12	0.156
7	0.9289523	474.43	0.154
7	0.9288279	449.11	0.169
7	0.9287035	436.83	0.147
7	0.9285791	466.79	0.122
7	0.9284546	491.32	0.089
7	0.9283302	484.5	0.121
7	0.9282062	442.51	0.114
7	0.9280818	417.42	0.11
7	0.9279574	454.19	0.112
7	0.927833	481.56	0.119
7	0.9277086	487.78	0.111
7	0.9275841	478.41	0.122
7	0.9274597	473.21	0.135
7	0.9273353	486.24	0.114
7	0.9272112	488.63	0.128
7	0.9270868	475.55	0.113
7	0.9269623	465.34	0.12
7	0.9268379	451.92	0.105
7	0.9267135	448.01	0.133
7	0.926589	441.99	0.123
7	0.9264646	426.88	0.119
7	0.9263402	414.8	0.118
7	0.9262161	422.74	0.114
7	0.9260916	449.26	0.122
7	0.9259672	467.47	0.114
7	0.9258427	461.61	0.124
7	0.9257182	450.26	0.129
7	0.9255938	445.2	0.124
7	0.9254693	443.19	0.154
7	0.9253449	428.97	0.129
7	0.9252208	424.8	0.133
7	0.9250963	434.11	0.136
7	0.9249718	431.4	0.155
7	0.9248474	404.98	0.119
7	0.9247229	394.56	0.109
7	0.9245984	390.99	0.134
7	0.9244739	398.12	0.146
7	0.9243495	400.52	0.141
7	0.9242253	390.64	0.099
7	0.9241009	366.45	0.116
7	0.9239764	358.27	0.121
7	0.9238519	357.35	0.117
7	0.9237274	346.57	0.121
7	0.9236029	337.61	0.115
7	0.9234784	328.16	0.133
7	0.9233539	302	0.118
7	0.9232298	290.36	0.144
7	0.9231053	284.52	0.153
7	0.9229808	297.37	0.152
7	0.9228563	315.68	0.201
7	0.9227318	321.76	0.235
7	0.9226072	339.88	0.212
7	0.9224827	350.15	0.184
7	0.9223583	364.55	0.159
7	0.9222341	370.53	0.138
7	0.9221095	377.67	0.123
7	0.921985	359.37	0.173
7	0.9218605	364.7	0.166
7	0.921736	384.23	0.181
7	0.9216115	381.3	0.117
7	0.921487	394.02	0.109
7	0.9213625	411.97	0.105
7	0.9212382	421.69	0.134
7	0.9211137	422.49	0.108
7	0.9209892	419.82	0.129
7	0.9208646	423.52	0.12
7	0.9207401	426.2	0.124
7	0.9206156	436.86	0.118
7	0.920491	445.52	0.127
7	0.9203665	452.18	0.092
7	0.9202423	449.24	0.091
7	0.9201177	450.94	0.12
7	0.9199932	452.72	0.098
7	0.9198686	436.06	0.101
7	0.9197441	404.41	0.132
7	0.9196195	436.83	0.106
7	0.919495	448.16	0.129
7	0.9193708	447.08	0.127
7	0.9192462	461.45	0.09
7	0.9191216	462.31	0.116
7	0.918997	468.3	0.11
7	0.9188725	458.47	0.119
7	0.9187479	442.53	0.103
7	0.9186233	419.33	0.092
7	0.9184988	446.27	0.117
7	0.9183745	461.4	0.12
7	0.91825	458.27	0.093
7	0.9181254	460.44	0.118
7	0.9180008	448.03	0.139
7	0.9178762	425.1	0.095
7	0.9177516	408.85	0.125
7	0.917627	376.38	0.115
7	0.9175025	414.33	0.097
7	0.9173782	447.94	0.104
7	0.9172536	457.9	0.087
7	0.917129	455.26	0.096
7	0.9170044	441.8	0.097
7	0.9168798	455.53	0.082
7	0.9167552	471.15	0.117
7	0.9166306	460.82	0.111
7	0.9165064	457.67	0.116
7	0.9163817	457.67	0.213
7	0.9162571	446.01	0.198
7	0.9161325	451.24	0.131
7	0.9160079	462.97	0.117
7	0.9158833	429.35	0.107
7	0.9157587	368.36	0.119
7	0.915634	401.28	0.136
7	0.9155098	397	0.161
7	0.9153851	397.09	0.173
7	0.9152605	438.55	0.149
7	0.9151359	452.14	0.11
7	0.9150112	459.7	0.088
7	0.9148866	455.34	0.109
7	0.914762	450.59	0.089
7	0.9146377	453.9	0.125
7	0.9145131	447.26	0.109
7	0.9143884	457.56	0.095
7	0.9142638	451.28	0.111
7	0.9141391	454.82	0.102
7	0.9140145	443.15	0.11
7	0.9138898	373.73	0.118
7	0.9137652	347.41	0.115
7	0.9136409	410.81	0.109
7	0.9135162	431.29	0.139
7	0.9133915	424.79	0.135
7	0.9132669	388.14	0.128
7	0.9131422	396.49	0.129
7	0.9130176	418.53	0.126
7	0.9128929	444.01	0.13
7	0.9127685	448.41	0.15
7	0.9126439	436.26	0.128
7	0.9125192	443.15	0.145
7	0.9123946	449.96	0.149
7	0.9122699	441.43	0.153
7	0.9121452	399.24	0.132
7	0.9120206	369.29	0.147
7	0.9118962	405.75	0.144
7	0.9117715	437.3	0.125
7	0.9116468	438.33	0.138
7	0.9115222	435.58	0.124
7	0.9113975	424.49	0.119
7	0.9112728	429.14	0.096
7	0.9111481	435.21	0.092
7	0.9110234	409.01	0.096
7	0.910899	387.67	0.099
7	0.9107744	397.1	0.095
7	0.9106497	415.61	0.185
7	0.9105249	432.55	0.279
7	0.9104002	435.31	0.247
7	0.9102755	396.77	0.135
7	0.9101508	366.45	0.081
7	0.9100264	408.05	0.119
7	0.9099017	419.01	0.085
7	0.909777	406.99	0.093
7	0.9096523	385.17	0.148
7	0.9095276	386.51	0.192
7	0.9094029	402.97	0.18
7	0.9092782	415.2	0.158
7	0.9091538	400.3	0.092
7	0.9090291	388.19	0.074
7	0.9089043	347.62	0.097
7	0.9087796	377.57	0.081
7	0.9086549	421.63	0.107
7	0.9085301	423.29	0.096
7	0.9084054	378.7	0.11
7	0.9082807	361.61	0.11
7	0.9081563	351.27	0.091
7	0.9080315	383.26	0.094
7	0.9079068	409.55	0.139
7	0.907782	414.67	0.096
7	0.9076573	398.83	0.11
7	0.9075326	381.78	0.093
7	0.9074078	361.41	0.1
7	0.9072834	373.19	0.117
7	0.9071586	371.46	0.115
7	0.9070339	368.23	0.115
7	0.9069091	405.7	0.115
7	0.9067844	408.47	0.123
7	0.9066596	391.86	0.113
7	0.9065349	362.87	0.11
7	0.9064104	350.53	0.1
7	0.9062856	356.4	0.112
7	0.9061609	375.85	0.102
7	0.9060361	398.21	0.101
7	0.9059113	401.26	0.109
7	0.9057866	397.11	0.076
7	0.9056618	392.16	0.122
7	0.9055374	371.85	0.085
7	0.9054126	350.49	0.147
7	0.9052878	381.55	0.339
7	0.905163	386.13	0.459
7	0.9050382	381.1	0.308
7	0.9049134	380.14	0.149
7	0.9047887	382.58	0.081
7	0.9046642	377.68	0.095
7	0.9045394	362.28	0.116
7	0.9044146	351.34	0.104
7	0.9042898	362.51	0.11
7	0.904165	354.88	0.186
7	0.9040402	359.31	0.311
7	0.9039155	360.28	0.233
7	0.903791	355.18	0.136
7	0.9036661	345.8	0.106
7	0.9035413	347.27	0.1
7	0.9034165	328.69	0.101
7	0.9032917	312.11	0.118
7	0.9031669	319.41	0.113
7	0.9030421	317.62	0.126
7	0.9029176	301.97	0.121
7	0.9027928	269.88	0.099
7	0.902668	279.21	0.067
7	0.9025432	276.95	0.095
7	0.9024183	257.78	0.111
7	0.9022935	273.07	0.121
7	0.9021687	269.5	0.124
7	0.9020442	249.64	0.119
7	0.9019194	207.19	0.101
7	0.9017946	192.52	0.098
7	0.9016697	226.94	0.121
7	0.9015449	232.55	0.086
7	0.9014201	228.36	0.093
7	0.9012952	239.26	0.106
7	0.9011707	263.86	0.099
7	0.9010458	261.14	0.114
7	0.900921	256.15	0.091
7	0.9007961	273.69	0.083
7	0.9006713	277.04	0.09
7	0.9005464	260.54	0.221
7	0.9004216	283.84	0.587
7	0.900297	270.72	0.653
7	0.9001722	263.17	0.281
7	0.9000474	309.18	0.105
7	0.8999225	321.17	0.126
7	0.8997976	322.66	0.13
7	0.8996728	327.24	0.102
7	0.8995479	318.39	0.123
7	0.8994234	281.01	0.14
7	0.8992985	252.55	0.125
7	0.8991736	288.77	0.245
7	0.8990487	278.99	0.382
7	0.8989239	257.27	0.277
7	0.898799	293	0.128
7	0.8986741	336.63	0.112
7	0.8985496	344.41	0.089
7	0.8984247	335.36	0.111
7	0.8982998	308	0.113
7	0.8981749	300.37	0.117
7	0.8980501	336.49	0.109
7	0.8979252	343.29	0.121
7	0.8978003	334.9	0.119
7	0.8976757	322.74	0.104
7	0.8975508	320.65	0.11
7	0.8974259	316.29	0.11
7	0.897301	301.79	0.1
7	0.8971761	335.04	0.095
7	0.8970512	348.15	0.112
7	0.8969266	339.58	0.102
7	0.8968017	316.4	0.099
7	0.8966768	314.33	0.077
7	0.8965519	307.83	0.103
7	0.896427	303.91	0.108
7	0.8963021	329.24	0.125
7	0.8961772	338.5	0.381
7	0.8960526	332.08	0.932
7	0.8959277	336.28	0.863
7	0.8958028	335.85	0.233
7	0.8956779	312.7	0.128
7	0.8955529	323.77	0.113
7	0.895428	328.2	0.124
7	0.8953031	330.09	0.091
7	0.8951784	336	0.103
7	0.8950536	333.87	0.108
7	0.8949286	328.73	0.106
7	0.8948037	323.59	0.104
7	0.8946788	333.03	0.323
7	0.8945538	333.27	0.478
7	0.8944292	328.96	0.324
7	0.8943043	329.01	0.132
7	0.8941793	328.92	0.117
7	0.8940544	332.64	0.083
7	0.8939294	330.58	0.101
7	0.8938045	331.68	0.11
7	0.8936796	323.98	0.121
7	0.8935549	323.74	0.102
7	0.8934299	328.47	0.086
7	0.893305	322.32	0.095
7	0.8931801	312.95	0.111
7	0.8930551	308.33	0.139
7	0.8929302	309.55	0.124
7	0.8928052	313.34	0.131
7	0.8926805	318.07	0.107
7	0.8925555	319.18	0.111
7	0.8924306	318.46	0.159
7	0.8923056	313.31	0.655
7	0.8921807	317.55	1.079
7	0.8920557	314.07	0.767
7	0.891931	310.71	0.163
7	0.8918061	310.35	0.092
7	0.8916811	308.21	0.126
7	0.8915561	303.93	0.103
7	0.8914312	300.42	0.108
7	0.8913062	297.99	0.092
7	0.8911812	301.71	0.136
7	0.8910565	302.87	0.125
7	0.8909315	299.38	0.134
7	0.8908065	301.22	0.126
7	0.8906815	297.97	0.263
7	0.8905566	295.56	0.496
7	0.8904316	297.22	0.408
7	0.8903068	294.65	0.157
7	0.8901818	293.92	0.102
7	0.8900568	292.09	0.114
7	0.8899319	289.36	0.107
7	0.8898069	289.31	0.094
7	0.8896819	288.65	0.102
7	0.8895569	280.78	0.116
7	0.8894321	278.03	0.101
7	0.8893071	276.21	0.1
7	0.8891822	276.4	0.109
7	0.8890571	273.99	0.123
7	0.8889321	270.1	0.487
7	0.8888071	271.45	0.854
7	0.8886824	262.34	0.654
7	0.8885574	260.2	0.177
7	0.8884323	257.98	0.101
7	0.8883073	252.43	0.107
7	0.8881823	249.98	0.089
7	0.8880573	243.33	0.091
7	0.8879322	235.9	0.097
7	0.8878075	237.64	0.099
7	0.8876825	232.41	0.113
7	0.8875574	228.71	0.096
7	0.8874324	225.64	0.098
7	0.8873074	214.46	0.102
7	0.8871824	214.01	0.144
7	0.8870576	207.74	0.334
7	0.8869326	196.57	0.38
7	0.8868075	189	0.236
7	0.8866825	181.36	0.139
7	0.8865575	177.55	0.128
7	0.8864324	172.91	0.128
7	0.8863074	178.87	0.12
7	0.8861825	184.05	0.112
7	0.8860575	189.65	0.09
7	0.8859324	196.71	0.094
7	0.8858074	203.06	0.097
7	0.8856823	209.73	0.091
7	0.8855573	207.58	0.091
7	0.8854325	215.59	0.11
7	0.8853074	218.07	0.162
7	0.8851824	220.07	0.214
7	0.8850573	224.36	0.172
7	0.8849323	227.25	0.118
7	0.8848072	226.12	0.108
7	0.8846824	230.76	0.111
7	0.8845573	231.14	0.095
7	0.8844323	234.16	0.102
7	0.8843072	231.48	0.112
7	0.8841821	234.41	0.093
7	0.884057	233.26	0.157
7	0.8839319	233.41	0.404
7	0.8838071	235.95	0.435
7	0.8836821	239.24	0.24
7	0.883557	236.77	0.166
7	0.8834319	237.51	0.129
7	0.8833068	236.32	0.124
7	0.8831817	235.73	0.135
7	0.8830569	230.61	0.501
7	0.8829318	239.06	0.911
7	0.8828067	232.01	0.784
7	0.8826816	238.67	0.25
7	0.8825565	237.8	0.119
7	0.8824314	234.91	0.111
7	0.8823066	234.44	0.07
7	0.8821815	229.59	0.079
7	0.8820564	232.3	0.078
7	0.8819312	236.86	0.09
7	0.8818061	235.4	0.091
7	0.881681	231.76	0.084
7	0.8815562	233.07	0.09
7	0.881431	235.46	0.1
7	0.8813059	230.03	0.077
7	0.8811808	228.5	0.114
7	0.8810557	228.39	0.111
7	0.8809306	225.43	0.079
7	0.8808057	224.45	0.072
7	0.8806806	227.73	0.077
7	0.8805555	222.04	0.106
7	0.8804303	223.9	0.075
7	0.8803052	222.54	0.088
7	0.8801801	220.09	0.097
7	0.880055	220.75	0.067
7	0.8799301	220.19	0.075
7	0.879805	215.51	0.086
7	0.8796798	218.37	0.083
7	0.8795547	216.38	0.095
7	0.8794295	217.41	0.178
7	0.8793044	214.14	0.234
7	0.8791795	210.31	0.18
7	0.8790544	211.24	0.082
7	0.8789292	206.6	0.101
7	0.878804	208.72	0.114
7	0.8786789	205.35	0.101
7	0.8785537	205.65	0.133
7	0.8784288	205.14	0.115
7	0.8783036	201.48	0.15
7	0.8781785	197.71	0.298
7	0.8780534	196.37	0.452
7	0.8779282	194.97	0.493
7	0.877803	192.38	0.305
7	0.8776781	190.62	0.181
7	0.8775529	189.99	0.123
7	0.8774278	186.88	0.113
7	0.8773026	185.55	0.123
7	0.8771775	182.87	0.219
7	0.8770523	178.25	0.359
7	0.8769273	175.47	0.461
7	0.8768021	175.15	0.259
7	0.876677	171.64	0.141
7	0.8765518	166.56	0.124
7	0.8764266	165.29	0.29
7	0.8763015	162.34	0.373
7	0.8761765	161.35	0.261
7	0.8760513	156.82	0.179
7	0.8759261	152.28	0.117
7	0.8758009	149.14	0.09
7	0.8756757	139.31	0.089
7	0.8755506	138.58	0.082
7	0.8754256	133.95	0.086
7	0.8753003	127.28	0.07
7	0.8751752	127.71	0.072
7	0.87505	128.2	0.073
7	0.8749248	134.83	0.075
7	0.8747996	136.39	0.079
7	0.8746746	140.81	0.06
7	0.8745494	146	0.08
7	0.8744242	146.87	0.066
7	0.874299	150.56	0.066
7	0.8741738	147.81	0.084
7	0.8740485	152.56	0.076
7	0.8739235	154.79	0.079
7	0.8737983	154.07	0.065
7	0.8736731	157.02	0.073
7	0.8735479	155.1	0.059
7	0.8734227	157.8	0.08
7	0.8732975	156.72	0.076
7	0.8731724	157.77	0.074
7	0.8730472	159.95	0.046
7	0.872922	161.16	0.071
7	0.8727968	161.79	0.054
7	0.8726715	160.79	0.066
7	0.8725463	159.14	0.091
7	0.8724213	159.54	0.112
7	0.872296	158.87	0.072
7	0.8721708	157.76	0.077
7	0.8720455	158.35	0.044
7	0.8719203	156.58	0.082
7	0.8717952	157.2	0.091
7	0.87167	159.04	0.076
7	0.8715448	158.15	0.053
7	0.8714195	155.16	0.068
7	0.8712943	153.49	0.067
7	0.871169	157.06	0.073
7	0.8710439	157.06	0.052
7	0.8709187	153.11	0.08
7	0.8707935	155.65	0.064
7	0.8706682	155.16	0.046
7	0.8705429	152.29	0.056
7	0.8704177	150.93	0.066
7	0.8702925	148	0.081
7	0.8701673	148.53	0.085
7	0.870042	148.54	0.124
7	0.8699168	145.62	0.142
7	0.8697915	146.03	0.124
7	0.8696663	143.44	0.127
7	0.8695412	144.48	0.135
7	0.8694159	141.81	0.17
7	0.8692906	140.69	0.135
7	0.8691653	139.82	0.118
7	0.8690401	136.95	0.109
7	0.8689148	136.16	0.102
7	0.8687896	132.89	0.079
7	0.8686644	130.31	0.059
7	0.8685391	130.48	0.049
7	0.8684138	127.28	0.073
7	0.8682885	126.17	0.109
7	0.8681633	120.74	0.077
7	0.8680381	120.86	0.071
7	0.8679128	120.99	0.119
7	0.8677875	120.73	0.131
7	0.8676622	117.79	0.149
7	0.8675369	113.32	0.122
7	0.8674117	113.28	0.096
7	0.8672864	106.9	0.155
7	0.8671612	107.13	0.142
7	0.8670359	104.25	0.125
7	0.8669105	97.017	0.108
7	0.8667852	100.56	0.129
7	0.8666601	96.364	0.152
7	0.8665347	95.477	0.104
7	0.8664094	95.737	0.102
7	0.8662841	99.137	0.118
7	0.8661588	101.67	0.138
7	0.8660335	103.89	0.101
7	0.8659083	104.77	0.113
7	0.865783	107.9	0.16
7	0.8656576	109.15	0.225
7	0.8655323	109.24	0.179
7	0.865407	112.7	0.195
7	0.8652818	109.31	0.202
7	0.8651565	111.63	0.196
7	0.8650311	110.67	0.172
7	0.8649058	109.06	0.128
7	0.8647805	113.24	0.108
7	0.8646551	112.99	0.067
7	0.8645299	110.05	0.059
7	0.8644046	111.61	0.066
7	0.8642792	109.14	0.076
7	0.8641539	109.67	0.05
7	0.8640285	109.99	0.081
7	0.8639033	109.3	0.09
7	0.8637779	112.05	0.103
7	0.8636526	109.57	0.097
7	0.8635272	110.4	0.093
7	0.8634019	108.43	0.11
7	0.8632765	105.76	0.087
7	0.8631513	106.8	0.103
7	0.863026	102.99	0.127
7	0.8629006	101.48	0.139
7	0.8627752	104.81	0.124
7	0.8626499	102.42	0.145
7	0.8625245	100.54	0.134
7	0.8623992	101.24	0.12
7	0.8622739	98.737	0.113
7	0.8621485	97.002	0.112
7	0.8620231	99.366	0.12
7	0.8618977	96.439	0.083
7	0.8617724	96.71	0.098
7	0.8616471	94.891	0.102
7	0.8615217	93.537	0.068
7	0.8613963	90.91	0.081
7	0.8612709	92.6	0.081
7	0.8611456	87.834	0.097
7	0.8610202	87.163	0.133
7	0.8608949	86.096	0.123
7	0.8607695	84.322	0.119
7	0.860644	82.939	0.12
7	0.8605187	81.363	0.119
7	0.8603933	78.273	0.094
7	0.8602679	75.84	0.107
7	0.8601426	74.481	0.102
7	0.8600172	73.482	0.095
7	0.8598918	74.632	0.075
7	0.8597664	74.51	0.048
7	0.859641	76.49	0.061
7	0.8595156	75.568	0.069
7	0.8593902	77.772	0.041
7	0.8592648	78.42	0.064
7	0.8591394	77.04	0.068
7	0.859014	79.652	0.059
7	0.8588886	79.889	0.052
7	0.8587632	78.473	0.072
7	0.8586378	79.748	0.039
7	0.8585123	79.338	0.022
7	0.858387	76.734	0.055
7	0.8582616	77.934	0.061
7	0.8581361	78.252	0.042
7	0.8580107	79.292	0.06
7	0.8578853	78.786	0.054
7	0.8577598	77.556	0.053
7	0.8576345	77.847	0.059
7	0.857509	76.806	0.078
7	0.8573836	78.136	0.054
7	0.8572581	76.572	0.071
7	0.8571327	73.692	0.056
7	0.8570073	73.876	0.057
7	0.8568819	74.171	0.043
7	0.8567564	72.33	0.061
7	0.856631	72.455	0.073
7	0.8565055	70.632	0.064
7	0.85638	69.682	0.063
7	0.8562546	69.387	0.053
7	0.8561292	68.096	0.07
7	0.8560038	67.392	0.078
7	0.8558783	65.168	0.069
7	0.8557528	66.527	0.073
7	0.8556274	64.296	0.088
7	0.8555019	63.317	0.09
7	0.8553765	61.753	0.077
7	0.855251	61.307	0.1
7	0.8551255	60.904	0.1
7	0.8550001	58.496	0.101
7	0.8548746	56.253	0.07
